NAME	GS<br> follow link to MSigDB	GS DETAILS	SIZE	ES	NES	NOM p-val	FDR q-val	FWER p-val	RANK AT MAX	LEADING EDGE	
GOBP_INTERLEUKIN_8_PRODUCTION	GOBP_INTERLEUKIN_8_PRODUCTION		80	0.29909244	1.0145396	0.43125	1.0	1.0	4138	tags=33%, list=23%, signal=42%	
GOBP_POSITIVE_REGULATION_OF_LIPASE_ACTIVITY	GOBP_POSITIVE_REGULATION_OF_LIPASE_ACTIVITY		71	0.2696622	1.0143071	0.40501043	1.0	1.0	4027	tags=25%, list=22%, signal=32%	
GOBP_MECHANORECEPTOR_DIFFERENTIATION	GOBP_MECHANORECEPTOR_DIFFERENTIATION		62	0.28330252	1.0136086	0.46361747	1.0	1.0	2557	tags=24%, list=14%, signal=28%	
GOBP_RESPONSE_TO_CALCIUM_ION	GOBP_RESPONSE_TO_CALCIUM_ION		141	0.25209382	1.0127265	0.4091904	1.0	1.0	3947	tags=32%, list=22%, signal=40%	
GOBP_PHOSPHATIDIC_ACID_METABOLIC_PROCESS	GOBP_PHOSPHATIDIC_ACID_METABOLIC_PROCESS		51	0.27229598	1.0127126	0.430839	1.0	1.0	1745	tags=14%, list=10%, signal=15%	
GOBP_APOPTOTIC_CELL_CLEARANCE	GOBP_APOPTOTIC_CELL_CLEARANCE		51	0.30362427	1.0121622	0.44329897	1.0	1.0	5651	tags=49%, list=31%, signal=71%	
GOBP_PIGMENTATION	GOBP_PIGMENTATION		87	0.25495774	1.012154	0.41036716	1.0	1.0	1653	tags=15%, list=9%, signal=16%	
GOBP_REGULATION_OF_MUSCLE_CONTRACTION	GOBP_REGULATION_OF_MUSCLE_CONTRACTION		148	0.27274755	1.012048	0.43683085	1.0	1.0	3575	tags=27%, list=20%, signal=33%	
GOBP_PLATELET_DERIVED_GROWTH_FACTOR_RECEPTOR_SIGNALING_PATHWAY	GOBP_PLATELET_DERIVED_GROWTH_FACTOR_RECEPTOR_SIGNALING_PATHWAY		54	0.25556946	1.011043	0.45379877	1.0	1.0	3806	tags=26%, list=21%, signal=33%	
GOBP_NEGATIVE_REGULATION_OF_AXONOGENESIS	GOBP_NEGATIVE_REGULATION_OF_AXONOGENESIS		61	0.2652544	1.0101467	0.43383947	1.0	1.0	3563	tags=28%, list=20%, signal=35%	
GOBP_REGULATION_OF_SODIUM_ION_TRANSMEMBRANE_TRANSPORT	GOBP_REGULATION_OF_SODIUM_ION_TRANSMEMBRANE_TRANSPORT		60	0.26112965	1.0099723	0.43897218	1.0	1.0	3499	tags=23%, list=19%, signal=29%	
GOBP_TRANSCRIPTION_BY_RNA_POLYMERASE_I	GOBP_TRANSCRIPTION_BY_RNA_POLYMERASE_I		60	0.2653643	1.0097917	0.43002027	1.0	1.0	2290	tags=15%, list=13%, signal=17%	
GOBP_LOCOMOTORY_BEHAVIOR	GOBP_LOCOMOTORY_BEHAVIOR		157	0.26479152	1.0079705	0.42105263	1.0	1.0	3002	tags=23%, list=16%, signal=27%	
GOBP_POSITIVE_REGULATION_OF_HORMONE_SECRETION	GOBP_POSITIVE_REGULATION_OF_HORMONE_SECRETION		120	0.270092	1.0072086	0.41626793	1.0	1.0	3415	tags=23%, list=19%, signal=29%	
GOBP_INNER_EAR_MORPHOGENESIS	GOBP_INNER_EAR_MORPHOGENESIS		89	0.31060582	1.0062816	0.44060475	1.0	1.0	3290	tags=34%, list=18%, signal=41%	
GOBP_REGULATION_OF_REPRODUCTIVE_PROCESS	GOBP_REGULATION_OF_REPRODUCTIVE_PROCESS		149	0.255383	1.0053904	0.42237443	1.0	1.0	4920	tags=36%, list=27%, signal=49%	
GOBP_STEM_CELL_PROLIFERATION	GOBP_STEM_CELL_PROLIFERATION		59	0.26072064	1.0052528	0.43617022	1.0	1.0	3235	tags=27%, list=18%, signal=33%	
GOBP_REGULATION_OF_PHOSPHATIDYLINOSITOL_3_KINASE_ACTIVITY	GOBP_REGULATION_OF_PHOSPHATIDYLINOSITOL_3_KINASE_ACTIVITY		55	0.32861465	1.0045437	0.45691383	1.0	1.0	2908	tags=20%, list=16%, signal=24%	
GOBP_REGULATION_OF_DNA_TEMPLATED_TRANSCRIPTION_IN_RESPONSE_TO_STRESS	GOBP_REGULATION_OF_DNA_TEMPLATED_TRANSCRIPTION_IN_RESPONSE_TO_STRESS		112	0.2572327	1.0033301	0.44698545	1.0	1.0	2570	tags=21%, list=14%, signal=24%	
GOBP_POSITIVE_REGULATION_OF_PROTEIN_KINASE_B_SIGNALING	GOBP_POSITIVE_REGULATION_OF_PROTEIN_KINASE_B_SIGNALING		163	0.24774124	1.0032605	0.46220303	1.0	1.0	3741	tags=24%, list=20%, signal=30%	
GOBP_RESPONSE_TO_ESTRADIOL	GOBP_RESPONSE_TO_ESTRADIOL		124	0.2521076	1.0027771	0.42957747	1.0	1.0	2194	tags=19%, list=12%, signal=22%	
GOBP_PROTEIN_TETRAMERIZATION	GOBP_PROTEIN_TETRAMERIZATION		81	0.2594521	1.0025669	0.46187365	1.0	1.0	3522	tags=26%, list=19%, signal=32%	
GOBP_HEART_VALVE_DEVELOPMENT	GOBP_HEART_VALVE_DEVELOPMENT		61	0.2898889	1.0019685	0.4556962	1.0	1.0	4208	tags=33%, list=23%, signal=42%	
GOBP_POSITIVE_REGULATION_OF_SYNAPSE_ASSEMBLY	GOBP_POSITIVE_REGULATION_OF_SYNAPSE_ASSEMBLY		52	0.344704	1.0017053	0.44536084	1.0	1.0	5740	tags=42%, list=31%, signal=62%	
GOBP_REGULATION_OF_LEUKOCYTE_MIGRATION	GOBP_REGULATION_OF_LEUKOCYTE_MIGRATION		193	0.26925504	1.0009636	0.44820717	1.0	1.0	3806	tags=25%, list=21%, signal=32%	
GOBP_LEUKOCYTE_MEDIATED_CYTOTOXICITY	GOBP_LEUKOCYTE_MEDIATED_CYTOTOXICITY		107	0.32252866	1.000716	0.45564517	1.0	1.0	2877	tags=27%, list=16%, signal=32%	
GOBP_INTERMEDIATE_FILAMENT_BASED_PROCESS	GOBP_INTERMEDIATE_FILAMENT_BASED_PROCESS		50	0.307068	0.9999432	0.47959185	1.0	1.0	1535	tags=18%, list=8%, signal=20%	
GOBP_FATTY_ACID_BIOSYNTHETIC_PROCESS	GOBP_FATTY_ACID_BIOSYNTHETIC_PROCESS		154	0.26664755	0.9997638	0.47257385	1.0	1.0	3815	tags=30%, list=21%, signal=37%	
GOBP_RESPONSE_TO_CHEMOKINE	GOBP_RESPONSE_TO_CHEMOKINE		94	0.31112912	0.99913394	0.45061728	1.0	1.0	3182	tags=23%, list=17%, signal=28%	
GOBP_MUSCLE_CELL_DEVELOPMENT	GOBP_MUSCLE_CELL_DEVELOPMENT		156	0.24268678	0.9962643	0.46373627	1.0	1.0	3304	tags=27%, list=18%, signal=33%	
GOBP_NEGATIVE_REGULATION_OF_SECRETION	GOBP_NEGATIVE_REGULATION_OF_SECRETION		144	0.24956422	0.99486226	0.4391892	1.0	1.0	5314	tags=38%, list=29%, signal=53%	
GOBP_LYMPHOCYTE_APOPTOTIC_PROCESS	GOBP_LYMPHOCYTE_APOPTOTIC_PROCESS		68	0.29282185	0.9938358	0.4731405	1.0	1.0	3522	tags=26%, list=19%, signal=33%	
GOBP_POSITIVE_REGULATION_OF_CELL_GROWTH	GOBP_POSITIVE_REGULATION_OF_CELL_GROWTH		146	0.23627599	0.9913838	0.46038544	1.0	1.0	3942	tags=28%, list=22%, signal=36%	
GOBP_NATURAL_KILLER_CELL_MEDIATED_IMMUNITY	GOBP_NATURAL_KILLER_CELL_MEDIATED_IMMUNITY		65	0.3287937	0.99013996	0.47928995	1.0	1.0	2877	tags=28%, list=16%, signal=33%	
GOBP_CELL_FATE_SPECIFICATION	GOBP_CELL_FATE_SPECIFICATION		85	0.36533415	0.9896827	0.47198275	1.0	1.0	4920	tags=48%, list=27%, signal=66%	
GOBP_POSITIVE_REGULATION_OF_NUCLEAR_DIVISION	GOBP_POSITIVE_REGULATION_OF_NUCLEAR_DIVISION		56	0.25667292	0.98920065	0.47280335	1.0	1.0	4399	tags=32%, list=24%, signal=42%	
GOBP_REGULATION_OF_PHOSPHOPROTEIN_PHOSPHATASE_ACTIVITY	GOBP_REGULATION_OF_PHOSPHOPROTEIN_PHOSPHATASE_ACTIVITY		111	0.21467859	0.9891184	0.48430493	1.0	1.0	3077	tags=19%, list=17%, signal=23%	
GOBP_CARDIAC_MUSCLE_CONTRACTION	GOBP_CARDIAC_MUSCLE_CONTRACTION		123	0.23856536	0.9888222	0.45474613	1.0	1.0	3942	tags=29%, list=22%, signal=37%	
GOBP_STEROL_METABOLIC_PROCESS	GOBP_STEROL_METABOLIC_PROCESS		156	0.28032538	0.9886647	0.47379032	1.0	1.0	3818	tags=24%, list=21%, signal=31%	
GOBP_NERVE_DEVELOPMENT	GOBP_NERVE_DEVELOPMENT		68	0.29778814	0.98787415	0.46741572	1.0	1.0	2136	tags=22%, list=12%, signal=25%	
GOBP_DETECTION_OF_LIGHT_STIMULUS	GOBP_DETECTION_OF_LIGHT_STIMULUS		68	0.2586643	0.98760474	0.475891	1.0	1.0	5246	tags=40%, list=29%, signal=56%	
GOBP_MUSCLE_CELL_APOPTOTIC_PROCESS	GOBP_MUSCLE_CELL_APOPTOTIC_PROCESS		62	0.2483027	0.986522	0.5099778	1.0	1.0	1496	tags=15%, list=8%, signal=16%	
GOBP_MONOCYTE_CHEMOTAXIS	GOBP_MONOCYTE_CHEMOTAXIS		66	0.304982	0.9851575	0.48076922	1.0	1.0	2614	tags=24%, list=14%, signal=28%	
GOBP_RESPONSE_TO_VITAMIN	GOBP_RESPONSE_TO_VITAMIN		85	0.2700014	0.9830776	0.4835391	1.0	1.0	5323	tags=40%, list=29%, signal=56%	
GOBP_MONOSACCHARIDE_CATABOLIC_PROCESS	GOBP_MONOSACCHARIDE_CATABOLIC_PROCESS		59	0.28935504	0.98294723	0.48333332	1.0	1.0	5884	tags=39%, list=32%, signal=57%	
GOBP_NEGATIVE_REGULATION_OF_TRANSMEMBRANE_TRANSPORT	GOBP_NEGATIVE_REGULATION_OF_TRANSMEMBRANE_TRANSPORT		106	0.2272635	0.98237574	0.49223948	1.0	1.0	3317	tags=23%, list=18%, signal=28%	
GOBP_EXPORT_ACROSS_PLASMA_MEMBRANE	GOBP_EXPORT_ACROSS_PLASMA_MEMBRANE		55	0.25362715	0.9820795	0.5	1.0	1.0	5198	tags=44%, list=28%, signal=61%	
GOBP_OOGENESIS	GOBP_OOGENESIS		82	0.25349462	0.9803965	0.51230425	1.0	1.0	4943	tags=33%, list=27%, signal=45%	
GOBP_CELLULAR_RESPONSE_TO_CALCIUM_ION	GOBP_CELLULAR_RESPONSE_TO_CALCIUM_ION		81	0.2563865	0.97984844	0.49358973	1.0	1.0	5134	tags=43%, list=28%, signal=60%	
GOBP_MESONEPHROS_DEVELOPMENT	GOBP_MESONEPHROS_DEVELOPMENT		88	0.30143484	0.9798311	0.47568712	1.0	1.0	3743	tags=32%, list=21%, signal=40%	
GOBP_REGULATION_OF_LIPID_STORAGE	GOBP_REGULATION_OF_LIPID_STORAGE		52	0.25451428	0.9789147	0.4947146	1.0	1.0	2847	tags=21%, list=16%, signal=25%	
GOBP_REGULATION_OF_CELLULAR_CARBOHYDRATE_METABOLIC_PROCESS	GOBP_REGULATION_OF_CELLULAR_CARBOHYDRATE_METABOLIC_PROCESS		135	0.24084668	0.97814626	0.49237472	1.0	1.0	5875	tags=38%, list=32%, signal=55%	
GOBP_PERIPHERAL_NERVOUS_SYSTEM_DEVELOPMENT	GOBP_PERIPHERAL_NERVOUS_SYSTEM_DEVELOPMENT		73	0.27074456	0.9780746	0.46938777	1.0	1.0	3254	tags=23%, list=18%, signal=28%	
GOBP_ARTERY_DEVELOPMENT	GOBP_ARTERY_DEVELOPMENT		86	0.28601846	0.97765875	0.4915254	1.0	1.0	3553	tags=30%, list=19%, signal=37%	
GOBP_POSITIVE_REGULATION_OF_PHOSPHATIDYLINOSITOL_3_KINASE_SIGNALING	GOBP_POSITIVE_REGULATION_OF_PHOSPHATIDYLINOSITOL_3_KINASE_SIGNALING		88	0.27722028	0.97695875	0.5	1.0	1.0	4114	tags=27%, list=23%, signal=35%	
GOBP_REGULATION_OF_SODIUM_ION_TRANSMEMBRANE_TRANSPORTER_ACTIVITY	GOBP_REGULATION_OF_SODIUM_ION_TRANSMEMBRANE_TRANSPORTER_ACTIVITY		50	0.26357004	0.97588295	0.48076922	1.0	1.0	2956	tags=20%, list=16%, signal=24%	
GOBP_LYMPHOCYTE_CHEMOTAXIS	GOBP_LYMPHOCYTE_CHEMOTAXIS		62	0.3025048	0.9756062	0.50213677	1.0	1.0	3158	tags=24%, list=17%, signal=29%	
GOBP_REGULATION_OF_ENDOCYTOSIS	GOBP_REGULATION_OF_ENDOCYTOSIS		194	0.21285641	0.9750531	0.5261122	1.0	1.0	3657	tags=24%, list=20%, signal=29%	
GOBP_POLYOL_BIOSYNTHETIC_PROCESS	GOBP_POLYOL_BIOSYNTHETIC_PROCESS		62	0.25458524	0.97387797	0.50212765	1.0	1.0	2546	tags=16%, list=14%, signal=19%	
GOBP_REGULATION_OF_ORGANIC_ACID_TRANSPORT	GOBP_REGULATION_OF_ORGANIC_ACID_TRANSPORT		57	0.25999537	0.97349656	0.5191919	1.0	1.0	3317	tags=23%, list=18%, signal=28%	
GOBP_DIGESTIVE_SYSTEM_DEVELOPMENT	GOBP_DIGESTIVE_SYSTEM_DEVELOPMENT		129	0.28393796	0.9732346	0.5207878	1.0	1.0	3094	tags=25%, list=17%, signal=30%	
GOBP_SYNAPTIC_TRANSMISSION_GLUTAMATERGIC	GOBP_SYNAPTIC_TRANSMISSION_GLUTAMATERGIC		87	0.31021807	0.97253066	0.48034933	1.0	1.0	4866	tags=37%, list=27%, signal=50%	
GOBP_REGULATION_OF_MORPHOGENESIS_OF_AN_EPITHELIUM	GOBP_REGULATION_OF_MORPHOGENESIS_OF_AN_EPITHELIUM		58	0.3381845	0.9723215	0.5064378	1.0	1.0	3599	tags=34%, list=20%, signal=43%	
GOBP_POSITIVE_REGULATION_OF_PHAGOCYTOSIS	GOBP_POSITIVE_REGULATION_OF_PHAGOCYTOSIS		63	0.30443963	0.97037715	0.5226824	1.0	1.0	4498	tags=33%, list=25%, signal=44%	
GOBP_MEMBRANE_DEPOLARIZATION	GOBP_MEMBRANE_DEPOLARIZATION		82	0.25413898	0.9697456	0.49333334	1.0	1.0	3567	tags=30%, list=20%, signal=38%	
GOBP_GLOMERULUS_DEVELOPMENT	GOBP_GLOMERULUS_DEVELOPMENT		59	0.2801829	0.9666789	0.5107296	1.0	1.0	2926	tags=22%, list=16%, signal=26%	
GOBP_MESONEPHRIC_TUBULE_MORPHOGENESIS	GOBP_MESONEPHRIC_TUBULE_MORPHOGENESIS		56	0.31760082	0.96601945	0.491453	1.0	1.0	3743	tags=36%, list=21%, signal=45%	
GOBP_ESTABLISHMENT_OF_TISSUE_POLARITY	GOBP_ESTABLISHMENT_OF_TISSUE_POLARITY		119	0.21801555	0.96521866	0.5704698	1.0	1.0	3593	tags=26%, list=20%, signal=32%	
GOBP_ODONTOGENESIS_OF_DENTIN_CONTAINING_TOOTH	GOBP_ODONTOGENESIS_OF_DENTIN_CONTAINING_TOOTH		82	0.28647822	0.9634296	0.50641024	1.0	1.0	2637	tags=23%, list=14%, signal=27%	
GOBP_NEPHRON_DEVELOPMENT	GOBP_NEPHRON_DEVELOPMENT		132	0.26966876	0.9608157	0.50736845	1.0	1.0	3599	tags=27%, list=20%, signal=33%	
GOBP_REGULATION_OF_ATPASE_ACTIVITY	GOBP_REGULATION_OF_ATPASE_ACTIVITY		79	0.23741113	0.9601224	0.5083682	1.0	1.0	3522	tags=25%, list=19%, signal=31%	
GOBP_GLYCEROLIPID_CATABOLIC_PROCESS	GOBP_GLYCEROLIPID_CATABOLIC_PROCESS		72	0.2554626	0.9596021	0.5262055	1.0	1.0	3352	tags=24%, list=18%, signal=29%	
GOBP_GLUCOSE_IMPORT	GOBP_GLUCOSE_IMPORT		69	0.23146012	0.9572543	0.5456389	1.0	1.0	3348	tags=25%, list=18%, signal=30%	
GOBP_NEURON_PROJECTION_REGENERATION	GOBP_NEURON_PROJECTION_REGENERATION		53	0.24235973	0.95722336	0.53968257	1.0	1.0	3806	tags=23%, list=21%, signal=29%	
GOBP_TRANSITION_METAL_ION_TRANSPORT	GOBP_TRANSITION_METAL_ION_TRANSPORT		118	0.2227023	0.9569009	0.5665962	1.0	1.0	3881	tags=28%, list=21%, signal=35%	
GOBP_RENAL_TUBULE_DEVELOPMENT	GOBP_RENAL_TUBULE_DEVELOPMENT		86	0.2884581	0.956655	0.5462185	1.0	1.0	3743	tags=31%, list=21%, signal=39%	
GOBP_SPHINGOLIPID_METABOLIC_PROCESS	GOBP_SPHINGOLIPID_METABOLIC_PROCESS		163	0.20948517	0.95629096	0.54022986	1.0	1.0	4173	tags=26%, list=23%, signal=33%	
GOBP_NEURAL_NUCLEUS_DEVELOPMENT	GOBP_NEURAL_NUCLEUS_DEVELOPMENT		56	0.23550874	0.9542862	0.5829493	1.0	1.0	2931	tags=21%, list=16%, signal=25%	
GOBP_SMOOTH_MUSCLE_CELL_PROLIFERATION	GOBP_SMOOTH_MUSCLE_CELL_PROLIFERATION		124	0.24237494	0.9528165	0.52469134	1.0	1.0	2487	tags=17%, list=14%, signal=19%	
GOBP_REGULATION_OF_LIPID_TRANSPORT	GOBP_REGULATION_OF_LIPID_TRANSPORT		139	0.23028472	0.95183057	0.5758197	1.0	1.0	5882	tags=40%, list=32%, signal=59%	
GOBP_PHOSPHOLIPID_TRANSPORT	GOBP_PHOSPHOLIPID_TRANSPORT		90	0.23593533	0.9517742	0.51106197	1.0	1.0	5489	tags=38%, list=30%, signal=54%	
GOBP_REGULATION_OF_POSTSYNAPTIC_MEMBRANE_NEUROTRANSMITTER_RECEPTOR_LEVELS	GOBP_REGULATION_OF_POSTSYNAPTIC_MEMBRANE_NEUROTRANSMITTER_RECEPTOR_LEVELS		55	0.23124653	0.95043665	0.5531915	1.0	1.0	5282	tags=42%, list=29%, signal=59%	
GOBP_CELL_RECOGNITION	GOBP_CELL_RECOGNITION		157	0.2467778	0.9503104	0.56823266	1.0	1.0	3849	tags=27%, list=21%, signal=34%	
GOBP_CELLULAR_HORMONE_METABOLIC_PROCESS	GOBP_CELLULAR_HORMONE_METABOLIC_PROCESS		132	0.33162746	0.94984865	0.5662393	1.0	1.0	3298	tags=26%, list=18%, signal=31%	
GOBP_OXIDATIVE_PHOSPHORYLATION	GOBP_OXIDATIVE_PHOSPHORYLATION		125	0.24914253	0.9478576	0.55777776	1.0	1.0	3028	tags=24%, list=17%, signal=29%	
GOBP_MULTI_MULTICELLULAR_ORGANISM_PROCESS	GOBP_MULTI_MULTICELLULAR_ORGANISM_PROCESS		192	0.24630645	0.947465	0.57555556	1.0	1.0	3087	tags=23%, list=17%, signal=27%	
GOBP_POSITIVE_REGULATION_OF_PROTEIN_LOCALIZATION_TO_NUCLEUS	GOBP_POSITIVE_REGULATION_OF_PROTEIN_LOCALIZATION_TO_NUCLEUS		83	0.22353318	0.94746065	0.56133056	1.0	1.0	2827	tags=17%, list=15%, signal=20%	
GOBP_REGULATION_OF_REACTIVE_OXYGEN_SPECIES_METABOLIC_PROCESS	GOBP_REGULATION_OF_REACTIVE_OXYGEN_SPECIES_METABOLIC_PROCESS		167	0.20573348	0.94675183	0.5630435	1.0	1.0	2355	tags=15%, list=13%, signal=17%	
GOBP_POSITIVE_REGULATION_OF_COLD_INDUCED_THERMOGENESIS	GOBP_POSITIVE_REGULATION_OF_COLD_INDUCED_THERMOGENESIS		96	0.2499965	0.94635123	0.5854701	1.0	1.0	4511	tags=29%, list=25%, signal=39%	
GOBP_REGULATION_OF_PRODUCTION_OF_MOLECULAR_MEDIATOR_OF_IMMUNE_RESPONSE	GOBP_REGULATION_OF_PRODUCTION_OF_MOLECULAR_MEDIATOR_OF_IMMUNE_RESPONSE		141	0.26070786	0.9439709	0.55284554	1.0	1.0	3709	tags=25%, list=20%, signal=31%	
GOBP_SECONDARY_METABOLIC_PROCESS	GOBP_SECONDARY_METABOLIC_PROCESS		55	0.3243234	0.9439369	0.54488516	1.0	1.0	3298	tags=25%, list=18%, signal=31%	
GOBP_SPERM_EGG_RECOGNITION	GOBP_SPERM_EGG_RECOGNITION		60	0.28464717	0.9436549	0.54605263	1.0	1.0	4081	tags=32%, list=22%, signal=41%	
GOBP_CELLULAR_COMPONENT_ASSEMBLY_INVOLVED_IN_MORPHOGENESIS	GOBP_CELLULAR_COMPONENT_ASSEMBLY_INVOLVED_IN_MORPHOGENESIS		99	0.2286146	0.94315463	0.56808513	1.0	1.0	3289	tags=25%, list=18%, signal=31%	
GOBP_REGULATION_OF_LIPID_LOCALIZATION	GOBP_REGULATION_OF_LIPID_LOCALIZATION		170	0.2203035	0.9429316	0.6150628	1.0	1.0	5275	tags=34%, list=29%, signal=47%	
GOBP_PROTEIN_LOCALIZATION_TO_SYNAPSE	GOBP_PROTEIN_LOCALIZATION_TO_SYNAPSE		75	0.26083666	0.9424916	0.53246754	1.0	1.0	5579	tags=45%, list=31%, signal=65%	
GOBP_RESPONSE_TO_MONOSACCHARIDE	GOBP_RESPONSE_TO_MONOSACCHARIDE		188	0.21148464	0.94075704	0.6371882	1.0	1.0	3548	tags=23%, list=19%, signal=28%	
GOBP_CYCLIC_NUCLEOTIDE_MEDIATED_SIGNALING	GOBP_CYCLIC_NUCLEOTIDE_MEDIATED_SIGNALING		86	0.247085	0.9403481	0.60171306	1.0	1.0	3015	tags=21%, list=17%, signal=25%	
GOBP_REGULATION_OF_EXTENT_OF_CELL_GROWTH	GOBP_REGULATION_OF_EXTENT_OF_CELL_GROWTH		97	0.22607079	0.940247	0.55698925	1.0	1.0	4306	tags=30%, list=24%, signal=39%	
GOBP_MAST_CELL_ACTIVATION	GOBP_MAST_CELL_ACTIVATION		56	0.2977726	0.93904537	0.58906883	1.0	1.0	5078	tags=39%, list=28%, signal=54%	
GOBP_LONG_CHAIN_FATTY_ACID_TRANSPORT	GOBP_LONG_CHAIN_FATTY_ACID_TRANSPORT		70	0.25383464	0.937597	0.6165254	1.0	1.0	2402	tags=20%, list=13%, signal=23%	
GOBP_CELLULAR_BIOGENIC_AMINE_METABOLIC_PROCESS	GOBP_CELLULAR_BIOGENIC_AMINE_METABOLIC_PROCESS		92	0.28430736	0.9372519	0.56340957	1.0	1.0	3954	tags=28%, list=22%, signal=36%	
GOBP_REGULATION_OF_STEROL_TRANSPORT	GOBP_REGULATION_OF_STEROL_TRANSPORT		56	0.27449745	0.93670577	0.5733591	1.0	1.0	5275	tags=34%, list=29%, signal=48%	
GOBP_T_CELL_DIFFERENTIATION_INVOLVED_IN_IMMUNE_RESPONSE	GOBP_T_CELL_DIFFERENTIATION_INVOLVED_IN_IMMUNE_RESPONSE		70	0.26932424	0.93554825	0.5644172	1.0	1.0	4621	tags=31%, list=25%, signal=42%	
GOBP_BODY_FLUID_SECRETION	GOBP_BODY_FLUID_SECRETION		81	0.24356654	0.9342277	0.5664488	1.0	1.0	4412	tags=33%, list=24%, signal=44%	
GOBP_REGULATION_OF_INSULIN_RECEPTOR_SIGNALING_PATHWAY	GOBP_REGULATION_OF_INSULIN_RECEPTOR_SIGNALING_PATHWAY		66	0.25264773	0.9339114	0.5646817	1.0	1.0	4763	tags=33%, list=26%, signal=45%	
GOBP_DICARBOXYLIC_ACID_TRANSPORT	GOBP_DICARBOXYLIC_ACID_TRANSPORT		91	0.2424631	0.9333534	0.58125	1.0	1.0	3511	tags=25%, list=19%, signal=31%	
GOBP_OVARIAN_FOLLICLE_DEVELOPMENT	GOBP_OVARIAN_FOLLICLE_DEVELOPMENT		50	0.2685274	0.9328535	0.5860656	1.0	1.0	3341	tags=26%, list=18%, signal=32%	
GOBP_REGULATION_OF_LEUKOCYTE_APOPTOTIC_PROCESS	GOBP_REGULATION_OF_LEUKOCYTE_APOPTOTIC_PROCESS		77	0.27159974	0.93021417	0.5840336	1.0	1.0	1410	tags=18%, list=8%, signal=20%	
GOBP_BONE_MINERALIZATION	GOBP_BONE_MINERALIZATION		105	0.23785613	0.9300598	0.60520095	1.0	1.0	3579	tags=25%, list=20%, signal=31%	
GOBP_REGULATION_OF_LEUKOCYTE_MEDIATED_IMMUNITY	GOBP_REGULATION_OF_LEUKOCYTE_MEDIATED_IMMUNITY		200	0.26318592	0.9293868	0.56213015	1.0	1.0	3572	tags=25%, list=20%, signal=30%	
GOBP_ACTION_POTENTIAL	GOBP_ACTION_POTENTIAL		125	0.24641688	0.9270364	0.5788337	1.0	1.0	3942	tags=30%, list=22%, signal=39%	
GOBP_FEEDING_BEHAVIOR	GOBP_FEEDING_BEHAVIOR		88	0.28001028	0.92692363	0.5876993	1.0	1.0	2245	tags=19%, list=12%, signal=22%	
GOBP_PROTON_TRANSMEMBRANE_TRANSPORT	GOBP_PROTON_TRANSMEMBRANE_TRANSPORT		137	0.2201956	0.9251326	0.64464694	1.0	1.0	4028	tags=25%, list=22%, signal=32%	
GOBP_NEGATIVE_REGULATION_OF_PEPTIDE_SECRETION	GOBP_NEGATIVE_REGULATION_OF_PEPTIDE_SECRETION		67	0.25049964	0.92410016	0.60958904	1.0	1.0	5314	tags=45%, list=29%, signal=63%	
GOBP_CELL_CELL_JUNCTION_ASSEMBLY	GOBP_CELL_CELL_JUNCTION_ASSEMBLY		138	0.21725744	0.923742	0.704955	1.0	1.0	2459	tags=18%, list=13%, signal=21%	
GOBP_PRODUCTION_OF_MOLECULAR_MEDIATOR_INVOLVED_IN_INFLAMMATORY_RESPONSE	GOBP_PRODUCTION_OF_MOLECULAR_MEDIATOR_INVOLVED_IN_INFLAMMATORY_RESPONSE		64	0.27473193	0.9228803	0.5404814	1.0	1.0	4762	tags=34%, list=26%, signal=46%	
GOBP_CELL_CELL_RECOGNITION	GOBP_CELL_CELL_RECOGNITION		78	0.2728269	0.9226564	0.59179264	1.0	1.0	3837	tags=28%, list=21%, signal=36%	
GOBP_NEGATIVE_REGULATION_OF_CHEMOTAXIS	GOBP_NEGATIVE_REGULATION_OF_CHEMOTAXIS		57	0.25589344	0.9224749	0.6231884	1.0	1.0	5725	tags=44%, list=31%, signal=64%	
GOBP_REGULATION_OF_MONONUCLEAR_CELL_MIGRATION	GOBP_REGULATION_OF_MONONUCLEAR_CELL_MIGRATION		108	0.27389246	0.92210686	0.61133605	1.0	1.0	2917	tags=23%, list=16%, signal=27%	
GOBP_VESICLE_MEDIATED_TRANSPORT_IN_SYNAPSE	GOBP_VESICLE_MEDIATED_TRANSPORT_IN_SYNAPSE		184	0.2156691	0.92044365	0.6021978	1.0	1.0	4584	tags=32%, list=25%, signal=42%	
GOBP_REACTIVE_NITROGEN_SPECIES_METABOLIC_PROCESS	GOBP_REACTIVE_NITROGEN_SPECIES_METABOLIC_PROCESS		68	0.24211432	0.91986686	0.5940803	1.0	1.0	2264	tags=15%, list=12%, signal=17%	
GOBP_REGULATION_OF_NEUROTRANSMITTER_TRANSPORT	GOBP_REGULATION_OF_NEUROTRANSMITTER_TRANSPORT		93	0.24506617	0.91858816	0.5974026	1.0	1.0	3893	tags=28%, list=21%, signal=35%	
GOBP_NEGATIVE_REGULATION_OF_DNA_BINDING_TRANSCRIPTION_FACTOR_ACTIVITY	GOBP_NEGATIVE_REGULATION_OF_DNA_BINDING_TRANSCRIPTION_FACTOR_ACTIVITY		148	0.20643204	0.9185474	0.6849315	1.0	1.0	3010	tags=17%, list=16%, signal=20%	
