NAME	GS<br> follow link to MSigDB	GS DETAILS	SIZE	ES	NES	NOM p-val	FDR q-val	FWER p-val	RANK AT MAX	LEADING EDGE	
GOBP_REGULATION_OF_HEMATOPOIETIC_PROGENITOR_CELL_DIFFERENTIATION	GOBP_REGULATION_OF_HEMATOPOIETIC_PROGENITOR_CELL_DIFFERENTIATION		87	-0.28672332	-1.1295921	0.25475284	0.827554	1.0	4800	tags=39%, list=26%, signal=53%	
GOBP_POSITIVE_REGULATION_OF_MITOCHONDRION_ORGANIZATION	GOBP_POSITIVE_REGULATION_OF_MITOCHONDRION_ORGANIZATION		83	-0.28280985	-1.1294445	0.2567812	0.8245802	1.0	4810	tags=35%, list=26%, signal=47%	
GOBP_POSTREPLICATION_REPAIR	GOBP_POSTREPLICATION_REPAIR		51	-0.3039445	-1.1293348	0.27021277	0.8214626	1.0	5044	tags=35%, list=28%, signal=49%	
GOBP_PROTEIN_TARGETING_TO_MITOCHONDRION	GOBP_PROTEIN_TARGETING_TO_MITOCHONDRION		95	-0.28897095	-1.1261433	0.24385633	0.83109456	1.0	4463	tags=33%, list=24%, signal=43%	
GOBP_EMBRYONIC_PLACENTA_DEVELOPMENT	GOBP_EMBRYONIC_PLACENTA_DEVELOPMENT		76	-0.3173802	-1.125432	0.26296958	0.8304551	1.0	5071	tags=46%, list=28%, signal=64%	
GOBP_REGULATION_OF_CYTOKINESIS	GOBP_REGULATION_OF_CYTOKINESIS		84	-0.29326347	-1.1253886	0.2977099	0.8270736	1.0	4768	tags=42%, list=26%, signal=56%	
GOBP_PATTERN_RECOGNITION_RECEPTOR_SIGNALING_PATHWAY	GOBP_PATTERN_RECOGNITION_RECEPTOR_SIGNALING_PATHWAY		189	-0.29221365	-1.1247395	0.29588014	0.82608926	1.0	5431	tags=42%, list=30%, signal=59%	
GOBP_MYELOID_CELL_HOMEOSTASIS	GOBP_MYELOID_CELL_HOMEOSTASIS		138	-0.27682132	-1.1242412	0.28627452	0.8247489	1.0	4978	tags=36%, list=27%, signal=48%	
GOBP_CELLULAR_IRON_ION_HOMEOSTASIS	GOBP_CELLULAR_IRON_ION_HOMEOSTASIS		63	-0.2914202	-1.1241597	0.24517375	0.82161653	1.0	1544	tags=17%, list=8%, signal=19%	
GOBP_REGULATION_OF_RESPONSE_TO_CYTOKINE_STIMULUS	GOBP_REGULATION_OF_RESPONSE_TO_CYTOKINE_STIMULUS		166	-0.2762905	-1.122808	0.23309608	0.82359064	1.0	4978	tags=34%, list=27%, signal=47%	
GOBP_NEGATIVE_REGULATION_OF_PROTEIN_SERINE_THREONINE_KINASE_ACTIVITY	GOBP_NEGATIVE_REGULATION_OF_PROTEIN_SERINE_THREONINE_KINASE_ACTIVITY		132	-0.27898633	-1.1220677	0.23134328	0.8230614	1.0	2944	tags=21%, list=16%, signal=25%	
GOBP_REGULATION_OF_MACROPHAGE_ACTIVATION	GOBP_REGULATION_OF_MACROPHAGE_ACTIVATION		54	-0.34313777	-1.1181741	0.28186715	0.8354536	1.0	1665	tags=22%, list=9%, signal=24%	
GOBP_REGULATION_OF_ACTOMYOSIN_STRUCTURE_ORGANIZATION	GOBP_REGULATION_OF_ACTOMYOSIN_STRUCTURE_ORGANIZATION		90	-0.27128524	-1.1181152	0.24763705	0.8321848	1.0	5006	tags=40%, list=27%, signal=55%	
GOBP_TRANSCRIPTION_ELONGATION_FROM_RNA_POLYMERASE_II_PROMOTER	GOBP_TRANSCRIPTION_ELONGATION_FROM_RNA_POLYMERASE_II_PROMOTER		85	-0.2968199	-1.1168611	0.3129771	0.8335617	1.0	4813	tags=39%, list=26%, signal=52%	
GOBP_PROTEIN_LOCALIZATION_TO_CHROMOSOME	GOBP_PROTEIN_LOCALIZATION_TO_CHROMOSOME		87	-0.29468167	-1.1164993	0.32135728	0.831546	1.0	4850	tags=40%, list=27%, signal=55%	
GOBP_LIPOPROTEIN_METABOLIC_PROCESS	GOBP_LIPOPROTEIN_METABOLIC_PROCESS		128	-0.2531837	-1.1149886	0.22467771	0.8340657	1.0	4847	tags=38%, list=27%, signal=51%	
GOBP_REGULATION_OF_RAS_PROTEIN_SIGNAL_TRANSDUCTION	GOBP_REGULATION_OF_RAS_PROTEIN_SIGNAL_TRANSDUCTION		179	-0.24717148	-1.1138678	0.24672897	0.83515805	1.0	4978	tags=31%, list=27%, signal=42%	
GOBP_CARBOHYDRATE_DERIVATIVE_CATABOLIC_PROCESS	GOBP_CARBOHYDRATE_DERIVATIVE_CATABOLIC_PROCESS		181	-0.25678903	-1.1131222	0.22262774	0.8347204	1.0	4010	tags=29%, list=22%, signal=36%	
GOBP_CELLULAR_RESPONSE_TO_VASCULAR_ENDOTHELIAL_GROWTH_FACTOR_STIMULUS	GOBP_CELLULAR_RESPONSE_TO_VASCULAR_ENDOTHELIAL_GROWTH_FACTOR_STIMULUS		59	-0.34480318	-1.1129038	0.28294572	0.83221996	1.0	2975	tags=31%, list=16%, signal=36%	
GOBP_SPINDLE_ORGANIZATION	GOBP_SPINDLE_ORGANIZATION		173	-0.25550494	-1.1103276	0.30501932	0.839197	1.0	5079	tags=35%, list=28%, signal=48%	
GOBP_NEGATIVE_REGULATION_OF_EPITHELIAL_CELL_PROLIFERATION	GOBP_NEGATIVE_REGULATION_OF_EPITHELIAL_CELL_PROLIFERATION		115	-0.30161515	-1.1091907	0.24270073	0.8405432	1.0	2455	tags=23%, list=13%, signal=26%	
GOBP_REGULATION_OF_RESPONSE_TO_OXIDATIVE_STRESS	GOBP_REGULATION_OF_RESPONSE_TO_OXIDATIVE_STRESS		74	-0.29584742	-1.1084225	0.31060606	0.840321	1.0	4566	tags=38%, list=25%, signal=50%	
GOBP_REGULATION_OF_NUCLEOTIDE_METABOLIC_PROCESS	GOBP_REGULATION_OF_NUCLEOTIDE_METABOLIC_PROCESS		113	-0.27502868	-1.1074529	0.29755178	0.840892	1.0	3793	tags=31%, list=21%, signal=39%	
GOBP_NEURAL_TUBE_FORMATION	GOBP_NEURAL_TUBE_FORMATION		95	-0.26776466	-1.1069754	0.27431905	0.8395724	1.0	4900	tags=36%, list=27%, signal=49%	
GOBP_ESTABLISHMENT_OF_PROTEIN_LOCALIZATION_TO_VACUOLE	GOBP_ESTABLISHMENT_OF_PROTEIN_LOCALIZATION_TO_VACUOLE		50	-0.2858397	-1.1059653	0.33973128	0.84027994	1.0	2287	tags=22%, list=13%, signal=25%	
GOBP_AMYLOID_PRECURSOR_PROTEIN_CATABOLIC_PROCESS	GOBP_AMYLOID_PRECURSOR_PROTEIN_CATABOLIC_PROCESS		53	-0.30525056	-1.1049972	0.30588236	0.8407265	1.0	4175	tags=36%, list=23%, signal=46%	
GOBP_DNA_SYNTHESIS_INVOLVED_IN_DNA_REPAIR	GOBP_DNA_SYNTHESIS_INVOLVED_IN_DNA_REPAIR		52	-0.29834968	-1.1037289	0.3220339	0.842264	1.0	5044	tags=35%, list=28%, signal=48%	
GOBP_MITOTIC_DNA_INTEGRITY_CHECKPOINT	GOBP_MITOTIC_DNA_INTEGRITY_CHECKPOINT		103	-0.24596006	-1.1000634	0.29457363	0.8536327	1.0	3367	tags=24%, list=18%, signal=30%	
GOBP_SCF_DEPENDENT_PROTEASOMAL_UBIQUITIN_DEPENDENT_PROTEIN_CATABOLIC_PROCESS	GOBP_SCF_DEPENDENT_PROTEASOMAL_UBIQUITIN_DEPENDENT_PROTEIN_CATABOLIC_PROCESS		90	-0.33048153	-1.0997474	0.33270678	0.8516529	1.0	4800	tags=38%, list=26%, signal=51%	
GOBP_MITOTIC_SPINDLE_ORGANIZATION	GOBP_MITOTIC_SPINDLE_ORGANIZATION		112	-0.27909088	-1.0996745	0.31755424	0.8486209	1.0	5154	tags=39%, list=28%, signal=54%	
GOBP_FIBROBLAST_PROLIFERATION	GOBP_FIBROBLAST_PROLIFERATION		76	-0.28740263	-1.0989071	0.27324477	0.8484229	1.0	2034	tags=22%, list=11%, signal=25%	
GOBP_MAINTENANCE_OF_CELL_NUMBER	GOBP_MAINTENANCE_OF_CELL_NUMBER		143	-0.28052813	-1.0970869	0.29787233	0.8523896	1.0	3131	tags=27%, list=17%, signal=32%	
GOBP_ERYTHROCYTE_HOMEOSTASIS	GOBP_ERYTHROCYTE_HOMEOSTASIS		115	-0.26837996	-1.0959339	0.31692913	0.8538381	1.0	2389	tags=19%, list=13%, signal=22%	
GOBP_MITOTIC_METAPHASE_PLATE_CONGRESSION	GOBP_MITOTIC_METAPHASE_PLATE_CONGRESSION		50	-0.31563804	-1.0955008	0.2840691	0.8524901	1.0	2639	tags=28%, list=14%, signal=33%	
GOBP_NEGATIVE_REGULATION_OF_PROTEOLYSIS_INVOLVED_IN_CELLULAR_PROTEIN_CATABOLIC_PROCESS	GOBP_NEGATIVE_REGULATION_OF_PROTEOLYSIS_INVOLVED_IN_CELLULAR_PROTEIN_CATABOLIC_PROCESS		57	-0.28883725	-1.0944632	0.31610337	0.8532669	1.0	3042	tags=28%, list=17%, signal=34%	
GOBP_IRON_ION_HOMEOSTASIS	GOBP_IRON_ION_HOMEOSTASIS		79	-0.27538326	-1.0931318	0.28100777	0.8551899	1.0	1544	tags=16%, list=8%, signal=18%	
GOBP_NUCLEOSIDE_METABOLIC_PROCESS	GOBP_NUCLEOSIDE_METABOLIC_PROCESS		96	-0.26913694	-1.0931174	0.3031496	0.8519943	1.0	3737	tags=27%, list=20%, signal=34%	
GOBP_RESPONSE_TO_TOPOLOGICALLY_INCORRECT_PROTEIN	GOBP_RESPONSE_TO_TOPOLOGICALLY_INCORRECT_PROTEIN		200	-0.24585159	-1.0930204	0.27111983	0.849117	1.0	4913	tags=36%, list=27%, signal=49%	
GOBP_REGULATION_OF_PATTERN_RECOGNITION_RECEPTOR_SIGNALING_PATHWAY	GOBP_REGULATION_OF_PATTERN_RECOGNITION_RECEPTOR_SIGNALING_PATHWAY		93	-0.2875044	-1.0917591	0.29545453	0.85084426	1.0	4809	tags=34%, list=26%, signal=46%	
GOBP_NCRNA_TRANSCRIPTION	GOBP_NCRNA_TRANSCRIPTION		108	-0.2632414	-1.09155	0.33778626	0.8485209	1.0	4776	tags=33%, list=26%, signal=45%	
GOBP_TETRAPYRROLE_METABOLIC_PROCESS	GOBP_TETRAPYRROLE_METABOLIC_PROCESS		60	-0.2937258	-1.0912317	0.2892057	0.8466936	1.0	3029	tags=27%, list=17%, signal=32%	
GOBP_POSITIVE_REGULATION_OF_OSTEOBLAST_DIFFERENTIATION	GOBP_POSITIVE_REGULATION_OF_OSTEOBLAST_DIFFERENTIATION		56	-0.34295377	-1.0909702	0.33394834	0.8445892	1.0	3643	tags=38%, list=20%, signal=47%	
GOBP_DENDRITIC_SPINE_MORPHOGENESIS	GOBP_DENDRITIC_SPINE_MORPHOGENESIS		54	-0.28460407	-1.0891013	0.29672447	0.848512	1.0	4942	tags=37%, list=27%, signal=51%	
GOBP_REGULATION_OF_MONOOXYGENASE_ACTIVITY	GOBP_REGULATION_OF_MONOOXYGENASE_ACTIVITY		55	-0.29422534	-1.0878382	0.30555555	0.85047746	1.0	2255	tags=20%, list=12%, signal=23%	
GOBP_CELLULAR_RESPONSE_TO_TOPOLOGICALLY_INCORRECT_PROTEIN	GOBP_CELLULAR_RESPONSE_TO_TOPOLOGICALLY_INCORRECT_PROTEIN		163	-0.24879818	-1.0872703	0.30214426	0.8495068	1.0	4982	tags=36%, list=27%, signal=49%	
GOBP_REGULATION_OF_STRESS_ACTIVATED_PROTEIN_KINASE_SIGNALING_CASCADE	GOBP_REGULATION_OF_STRESS_ACTIVATED_PROTEIN_KINASE_SIGNALING_CASCADE		172	-0.24445985	-1.0870314	0.27109516	0.8473954	1.0	4584	tags=33%, list=25%, signal=43%	
GOBP_MEMBRANE_FUSION	GOBP_MEMBRANE_FUSION		165	-0.23903696	-1.0869498	0.26568267	0.8446478	1.0	4516	tags=27%, list=25%, signal=36%	
GOBP_RESPONSE_TO_UV	GOBP_RESPONSE_TO_UV		141	-0.24588124	-1.0857782	0.27394637	0.8461877	1.0	3246	tags=26%, list=18%, signal=32%	
GOBP_ERAD_PATHWAY	GOBP_ERAD_PATHWAY		99	-0.2662567	-1.0834208	0.3365949	0.85215354	1.0	4915	tags=35%, list=27%, signal=48%	
GOBP_REGULATION_OF_SUBSTRATE_ADHESION_DEPENDENT_CELL_SPREADING	GOBP_REGULATION_OF_SUBSTRATE_ADHESION_DEPENDENT_CELL_SPREADING		56	-0.3039416	-1.0833167	0.3359375	0.8494996	1.0	4778	tags=34%, list=26%, signal=46%	
GOBP_PHOTOTRANSDUCTION	GOBP_PHOTOTRANSDUCTION		51	-0.3072351	-1.0805637	0.33206108	0.85724115	1.0	3005	tags=22%, list=16%, signal=26%	
GOBP_PHOSPHATIDYLINOSITOL_METABOLIC_PROCESS	GOBP_PHOSPHATIDYLINOSITOL_METABOLIC_PROCESS		176	-0.2319502	-1.0804254	0.30518234	0.8546562	1.0	3142	tags=23%, list=17%, signal=27%	
GOBP_REGULATION_OF_HEART_GROWTH	GOBP_REGULATION_OF_HEART_GROWTH		60	-0.3319667	-1.0779477	0.331384	0.8614208	1.0	1858	tags=20%, list=10%, signal=22%	
GOBP_EPHRIN_RECEPTOR_SIGNALING_PATHWAY	GOBP_EPHRIN_RECEPTOR_SIGNALING_PATHWAY		84	-0.27257323	-1.0774796	0.34570312	0.8602356	1.0	3950	tags=27%, list=22%, signal=35%	
GOBP_FILOPODIUM_ASSEMBLY	GOBP_FILOPODIUM_ASSEMBLY		58	-0.28966594	-1.0765252	0.3550186	0.8608294	1.0	2285	tags=21%, list=13%, signal=24%	
GOBP_RESPONSE_TO_FIBROBLAST_GROWTH_FACTOR	GOBP_RESPONSE_TO_FIBROBLAST_GROWTH_FACTOR		134	-0.28206098	-1.0719372	0.30377358	0.87563694	1.0	3309	tags=28%, list=18%, signal=34%	
GOBP_SPROUTING_ANGIOGENESIS	GOBP_SPROUTING_ANGIOGENESIS		121	-0.29993138	-1.0717562	0.36603773	0.87330806	1.0	4778	tags=35%, list=26%, signal=47%	
GOBP_REGULATION_OF_CHROMOSOME_SEPARATION	GOBP_REGULATION_OF_CHROMOSOME_SEPARATION		69	-0.32681	-1.0711899	0.39009902	0.8722796	1.0	2630	tags=28%, list=14%, signal=32%	
GOBP_DNA_METHYLATION	GOBP_DNA_METHYLATION		69	-0.24223913	-1.0708904	0.3490566	0.87041867	1.0	3927	tags=23%, list=22%, signal=29%	
GOBP_REGULATION_OF_CELL_MORPHOGENESIS_INVOLVED_IN_DIFFERENTIATION	GOBP_REGULATION_OF_CELL_MORPHOGENESIS_INVOLVED_IN_DIFFERENTIATION		88	-0.2593753	-1.0708222	0.35067436	0.8676602	1.0	4902	tags=35%, list=27%, signal=48%	
GOBP_FIBROBLAST_GROWTH_FACTOR_RECEPTOR_SIGNALING_PATHWAY	GOBP_FIBROBLAST_GROWTH_FACTOR_RECEPTOR_SIGNALING_PATHWAY		102	-0.2795101	-1.0690657	0.29943502	0.87110597	1.0	3576	tags=29%, list=20%, signal=36%	
GOBP_NEGATIVE_REGULATION_OF_PROTEIN_CONTAINING_COMPLEX_ASSEMBLY	GOBP_NEGATIVE_REGULATION_OF_PROTEIN_CONTAINING_COMPLEX_ASSEMBLY		129	-0.24781804	-1.068993	0.35339805	0.8683784	1.0	3622	tags=25%, list=20%, signal=31%	
GOBP_MICROTUBULE_ORGANIZING_CENTER_ORGANIZATION	GOBP_MICROTUBULE_ORGANIZING_CENTER_ORGANIZATION		136	-0.2742159	-1.067958	0.36486486	0.86950487	1.0	5672	tags=42%, list=31%, signal=60%	
GOBP_REGULATION_OF_DEPHOSPHORYLATION	GOBP_REGULATION_OF_DEPHOSPHORYLATION		198	-0.21035972	-1.0663828	0.3097643	0.87276566	1.0	3856	tags=25%, list=21%, signal=31%	
GOBP_REGULATION_OF_ORGAN_GROWTH	GOBP_REGULATION_OF_ORGAN_GROWTH		82	-0.29999644	-1.0646253	0.35645473	0.8764585	1.0	1858	tags=18%, list=10%, signal=20%	
GOBP_POSITIVE_REGULATION_OF_CELL_CYCLE_PHASE_TRANSITION	GOBP_POSITIVE_REGULATION_OF_CELL_CYCLE_PHASE_TRANSITION		93	-0.25694117	-1.0635799	0.34184676	0.8775841	1.0	3271	tags=25%, list=18%, signal=30%	
GOBP_POSITIVE_REGULATION_OF_ORGANELLE_ASSEMBLY	GOBP_POSITIVE_REGULATION_OF_ORGANELLE_ASSEMBLY		65	-0.2805444	-1.0622866	0.35140562	0.87951434	1.0	5057	tags=37%, list=28%, signal=51%	
GOBP_RESPONSE_TO_MECHANICAL_STIMULUS	GOBP_RESPONSE_TO_MECHANICAL_STIMULUS		198	-0.24674915	-1.0618445	0.3057554	0.8782025	1.0	2789	tags=22%, list=15%, signal=25%	
GOBP_DNA_TEMPLATED_TRANSCRIPTION_ELONGATION	GOBP_DNA_TEMPLATED_TRANSCRIPTION_ELONGATION		110	-0.28377762	-1.0613878	0.37721023	0.87702954	1.0	4839	tags=39%, list=27%, signal=53%	
GOBP_PROTEIN_STABILIZATION	GOBP_PROTEIN_STABILIZATION		176	-0.2484287	-1.061356	0.35140187	0.8741954	1.0	4964	tags=36%, list=27%, signal=49%	
GOBP_RNA_MODIFICATION	GOBP_RNA_MODIFICATION		161	-0.25910023	-1.0612665	0.32681018	0.87157875	1.0	4412	tags=32%, list=24%, signal=41%	
GOBP_HEMATOPOIETIC_STEM_CELL_DIFFERENTIATION	GOBP_HEMATOPOIETIC_STEM_CELL_DIFFERENTIATION		86	-0.2689667	-1.0611668	0.34386617	0.86904645	1.0	4800	tags=37%, list=26%, signal=50%	
GOBP_CYTOSKELETON_DEPENDENT_INTRACELLULAR_TRANSPORT	GOBP_CYTOSKELETON_DEPENDENT_INTRACELLULAR_TRANSPORT		183	-0.23226638	-1.0592788	0.34923664	0.8733546	1.0	5353	tags=36%, list=29%, signal=50%	
GOBP_ERBB_SIGNALING_PATHWAY	GOBP_ERBB_SIGNALING_PATHWAY		140	-0.24174994	-1.0591644	0.37524557	0.87083995	1.0	3944	tags=26%, list=22%, signal=33%	
GOBP_METAPHASE_PLATE_CONGRESSION	GOBP_METAPHASE_PLATE_CONGRESSION		64	-0.28381667	-1.0588925	0.3528302	0.8689816	1.0	2639	tags=25%, list=14%, signal=29%	
GOBP_VESICLE_CYTOSKELETAL_TRAFFICKING	GOBP_VESICLE_CYTOSKELETAL_TRAFFICKING		68	-0.2438446	-1.0555165	0.36692014	0.87884563	1.0	5353	tags=37%, list=29%, signal=52%	
GOBP_AMYLOID_PRECURSOR_PROTEIN_METABOLIC_PROCESS	GOBP_AMYLOID_PRECURSOR_PROTEIN_METABOLIC_PROCESS		69	-0.2677946	-1.0538372	0.36023623	0.88220906	1.0	3950	tags=33%, list=22%, signal=42%	
GOBP_POSITIVE_REGULATION_OF_CANONICAL_WNT_SIGNALING_PATHWAY	GOBP_POSITIVE_REGULATION_OF_CANONICAL_WNT_SIGNALING_PATHWAY		136	-0.2681927	-1.0534805	0.36516854	0.88061047	1.0	4800	tags=38%, list=26%, signal=51%	
GOBP_RESPONSE_TO_INTERLEUKIN_1	GOBP_RESPONSE_TO_INTERLEUKIN_1		191	-0.26340777	-1.0534675	0.3197026	0.87781036	1.0	2733	tags=23%, list=15%, signal=26%	
GOBP_NEGATIVE_REGULATION_OF_EXTRINSIC_APOPTOTIC_SIGNALING_PATHWAY	GOBP_NEGATIVE_REGULATION_OF_EXTRINSIC_APOPTOTIC_SIGNALING_PATHWAY		98	-0.27567047	-1.0533236	0.32976827	0.875511	1.0	3686	tags=30%, list=20%, signal=37%	
GOBP_DENDRITE_MORPHOGENESIS	GOBP_DENDRITE_MORPHOGENESIS		128	-0.2641527	-1.0529273	0.38314176	0.87415457	1.0	5018	tags=36%, list=27%, signal=49%	
GOBP_PRIMARY_NEURAL_TUBE_FORMATION	GOBP_PRIMARY_NEURAL_TUBE_FORMATION		87	-0.26257265	-1.0520679	0.35341364	0.87455904	1.0	4821	tags=36%, list=26%, signal=48%	
GOBP_POSITIVE_REGULATION_OF_WNT_SIGNALING_PATHWAY	GOBP_POSITIVE_REGULATION_OF_WNT_SIGNALING_PATHWAY		168	-0.25580588	-1.0520499	0.37887067	0.87179273	1.0	5278	tags=40%, list=29%, signal=56%	
GOBP_POSITIVE_REGULATION_OF_GLIOGENESIS	GOBP_POSITIVE_REGULATION_OF_GLIOGENESIS		59	-0.28306264	-1.05056	0.35795453	0.8745597	1.0	2485	tags=20%, list=14%, signal=23%	
GOBP_METAPHASE_ANAPHASE_TRANSITION_OF_CELL_CYCLE	GOBP_METAPHASE_ANAPHASE_TRANSITION_OF_CELL_CYCLE		63	-0.324219	-1.0504024	0.41550696	0.87238574	1.0	2630	tags=29%, list=14%, signal=33%	
GOBP_EXTRINSIC_APOPTOTIC_SIGNALING_PATHWAY_VIA_DEATH_DOMAIN_RECEPTORS	GOBP_EXTRINSIC_APOPTOTIC_SIGNALING_PATHWAY_VIA_DEATH_DOMAIN_RECEPTORS		81	-0.2857924	-1.0502074	0.37827715	0.8702788	1.0	3474	tags=26%, list=19%, signal=32%	
GOBP_DENDRITIC_SPINE_DEVELOPMENT	GOBP_DENDRITIC_SPINE_DEVELOPMENT		88	-0.24390562	-1.0492649	0.39591077	0.87086684	1.0	4942	tags=36%, list=27%, signal=50%	
GOBP_POSITIVE_REGULATION_OF_TRANSLATION	GOBP_POSITIVE_REGULATION_OF_TRANSLATION		118	-0.24884018	-1.0477393	0.3475728	0.87365955	1.0	5024	tags=36%, list=28%, signal=50%	
GOBP_POSITIVE_REGULATION_OF_TUMOR_NECROSIS_FACTOR_SUPERFAMILY_CYTOKINE_PRODUCTION	GOBP_POSITIVE_REGULATION_OF_TUMOR_NECROSIS_FACTOR_SUPERFAMILY_CYTOKINE_PRODUCTION		85	-0.31477204	-1.0450194	0.37523106	0.8811928	1.0	2080	tags=21%, list=11%, signal=24%	
GOBP_REGULATION_OF_CHROMOSOME_SEGREGATION	GOBP_REGULATION_OF_CHROMOSOME_SEGREGATION		85	-0.30186743	-1.0441787	0.3979798	0.88159806	1.0	3271	tags=28%, list=18%, signal=34%	
GOBP_CENTROSOME_DUPLICATION	GOBP_CENTROSOME_DUPLICATION		70	-0.2972197	-1.0441207	0.39883268	0.8790394	1.0	5048	tags=40%, list=28%, signal=55%	
GOBP_HETEROCHROMATIN_ORGANIZATION	GOBP_HETEROCHROMATIN_ORGANIZATION		77	-0.28385782	-1.0428267	0.37906137	0.88101685	1.0	954	tags=13%, list=5%, signal=14%	
GOBP_CELL_MIGRATION_INVOLVED_IN_SPROUTING_ANGIOGENESIS	GOBP_CELL_MIGRATION_INVOLVED_IN_SPROUTING_ANGIOGENESIS		53	-0.31956038	-1.0418932	0.40449437	0.8818056	1.0	5316	tags=40%, list=29%, signal=56%	
GOBP_OSTEOCLAST_DIFFERENTIATION	GOBP_OSTEOCLAST_DIFFERENTIATION		89	-0.2996286	-1.0409606	0.36996338	0.88256073	1.0	2389	tags=22%, list=13%, signal=26%	
GOBP_POSITIVE_REGULATION_OF_EPITHELIAL_CELL_MIGRATION	GOBP_POSITIVE_REGULATION_OF_EPITHELIAL_CELL_MIGRATION		143	-0.25967482	-1.0406144	0.3976834	0.88105536	1.0	4812	tags=34%, list=26%, signal=45%	
GOBP_NEGATIVE_REGULATION_OF_ERBB_SIGNALING_PATHWAY	GOBP_NEGATIVE_REGULATION_OF_ERBB_SIGNALING_PATHWAY		51	-0.30645525	-1.0398309	0.4203455	0.8810734	1.0	4568	tags=35%, list=25%, signal=47%	
GOBP_REGULATION_OF_NIK_NF_KAPPAB_SIGNALING	GOBP_REGULATION_OF_NIK_NF_KAPPAB_SIGNALING		88	-0.27981937	-1.0386372	0.3858998	0.88290316	1.0	2117	tags=20%, list=12%, signal=23%	
GOBP_POSITIVE_REGULATION_OF_CELLULAR_AMIDE_METABOLIC_PROCESS	GOBP_POSITIVE_REGULATION_OF_CELLULAR_AMIDE_METABOLIC_PROCESS		147	-0.24298933	-1.0385015	0.3875969	0.88065916	1.0	5024	tags=35%, list=28%, signal=48%	
GOBP_PATHWAY_RESTRICTED_SMAD_PROTEIN_PHOSPHORYLATION	GOBP_PATHWAY_RESTRICTED_SMAD_PROTEIN_PHOSPHORYLATION		63	-0.2960443	-1.0373981	0.3805147	0.8819088	1.0	4398	tags=35%, list=24%, signal=46%	
GOBP_FC_EPSILON_RECEPTOR_SIGNALING_PATHWAY	GOBP_FC_EPSILON_RECEPTOR_SIGNALING_PATHWAY		107	-0.26929796	-1.0344645	0.3805825	0.8896692	1.0	5057	tags=36%, list=28%, signal=50%	
GOBP_CELLULAR_RESPONSE_TO_UV	GOBP_CELLULAR_RESPONSE_TO_UV		84	-0.25809845	-1.0332662	0.374269	0.89141506	1.0	3654	tags=30%, list=20%, signal=37%	
GOBP_ORGANELLE_FUSION	GOBP_ORGANELLE_FUSION		140	-0.22402304	-1.0331885	0.38078293	0.8889936	1.0	4620	tags=29%, list=25%, signal=38%	
GOBP_REGULATION_OF_MITOCHONDRIAL_MEMBRANE_POTENTIAL	GOBP_REGULATION_OF_MITOCHONDRIAL_MEMBRANE_POTENTIAL		69	-0.26026142	-1.0328792	0.403255	0.8873466	1.0	3053	tags=23%, list=17%, signal=28%	
GOBP_REGULATION_OF_MITOCHONDRION_ORGANIZATION	GOBP_REGULATION_OF_MITOCHONDRION_ORGANIZATION		145	-0.22733964	-1.031653	0.38797814	0.88903904	1.0	3786	tags=24%, list=21%, signal=30%	
GOBP_REGULATION_OF_FAT_CELL_DIFFERENTIATION	GOBP_REGULATION_OF_FAT_CELL_DIFFERENTIATION		123	-0.26327497	-1.03112	0.40308747	0.88840836	1.0	3295	tags=23%, list=18%, signal=28%	
GOBP_CHROMATIN_ORGANIZATION_INVOLVED_IN_REGULATION_OF_TRANSCRIPTION	GOBP_CHROMATIN_ORGANIZATION_INVOLVED_IN_REGULATION_OF_TRANSCRIPTION		139	-0.26895976	-1.0299295	0.40592334	0.8899999	1.0	2471	tags=19%, list=14%, signal=21%	
GOBP_REGULATION_OF_PROTEIN_LOCALIZATION_TO_CELL_PERIPHERY	GOBP_REGULATION_OF_PROTEIN_LOCALIZATION_TO_CELL_PERIPHERY		115	-0.22990003	-1.0297073	0.41550696	0.8881363	1.0	5549	tags=35%, list=30%, signal=50%	
GOBP_NUCLEOSIDE_PHOSPHATE_CATABOLIC_PROCESS	GOBP_NUCLEOSIDE_PHOSPHATE_CATABOLIC_PROCESS		77	-0.28258088	-1.0293511	0.43050194	0.8868391	1.0	5010	tags=39%, list=27%, signal=53%	
GOBP_POSITIVE_REGULATION_OF_RESPONSE_TO_DNA_DAMAGE_STIMULUS	GOBP_POSITIVE_REGULATION_OF_RESPONSE_TO_DNA_DAMAGE_STIMULUS		102	-0.2437588	-1.0288502	0.42727274	0.8859041	1.0	5025	tags=39%, list=28%, signal=54%	
GOBP_INTERLEUKIN_12_PRODUCTION	GOBP_INTERLEUKIN_12_PRODUCTION		57	-0.3115022	-1.027423	0.39508507	0.88834834	1.0	2250	tags=23%, list=12%, signal=26%	
GOBP_WATER_SOLUBLE_VITAMIN_METABOLIC_PROCESS	GOBP_WATER_SOLUBLE_VITAMIN_METABOLIC_PROCESS		80	-0.2706017	-1.02512	0.4283019	0.8937357	1.0	3063	tags=26%, list=17%, signal=31%	
GOBP_POSITIVE_REGULATION_OF_CHEMOKINE_PRODUCTION	GOBP_POSITIVE_REGULATION_OF_CHEMOKINE_PRODUCTION		57	-0.3024922	-1.0243888	0.41207814	0.8937314	1.0	2117	tags=23%, list=12%, signal=26%	
